mun_code,mun_name,district_code,year,gini,p80p20
02051,Montealegre del Castillo,0205101,2021,30.8,2.6
02051,Montealegre del Castillo,0205101,2020,28.6,2.3
02051,Montealegre del Castillo,0205101,2019,28.8,2.2
02051,Montealegre del Castillo,0205101,2018,28.1,2.4
02051,Montealegre del Castillo,0205101,2017,29.2,2.2
02051,Montealegre del Castillo,0205101,2016,29.2,2.3
02051,Montealegre del Castillo,0205101,2015,29.8,2.2
02051,Montealegre del Castillo,0205102,2022,28.2,2.3
02051,Montealegre del Castillo,0205102,2021,28.1,2.2
02051,Montealegre del Castillo,0205102,2020,27.7,2.2
02051,Montealegre del Castillo,0205102,2019,28.7,2.2
02051,Montealegre del Castillo,0205102,2018,29.7,2.3
02051,Montealegre del Castillo,0205102,2017,29.3,2.2
02051,Montealegre del Castillo,0205102,2016,30.2,2.1
02051,Montealegre del Castillo,0205102,2015,27.9,2.3
02052,Motilleja,0205201,2022,27.9,2.2
02052,Motilleja,0205201,2021,30.3,2.6
02052,Motilleja,0205201,2020,29.7,2.5
02052,Motilleja,0205201,2019,29.1,2.5
02052,Motilleja,0205201,2018,30.9,2.7
02052,Motilleja,0205201,2017,30.1,2.6
02052,Motilleja,0205201,2016,30.9,2.4
02052,Motilleja,0205201,2015,31.2,2.7
02053,Munera,0205301,2022,24.5,2
02053,Munera,0205301,2021,23.4,2.2
02053,Munera,0205301,2020,23.8,2
02053,Munera,0205301,2019,24.8,2.2
02053,Munera,0205301,2018,24.3,2.1
02053,Munera,0205301,2017,24.1,2.1
02053,Munera,0205301,2016,23.8,2
02053,Munera,0205301,2015,24.6,2.1
02053,Munera,0205302,2022,25.7,2.2
02053,Munera,0205302,2021,24.9,2.2
02053,Munera,0205302,2020,24.4,2.1
02053,Munera,0205302,2019,25.5,2.2
02053,Munera,0205302,2018,28.9,2.2
02053,Munera,0205302,2017,29.1,2.4
02053,Munera,0205302,2016,28.3,2.2
02053,Munera,0205302,2015,30.4,2.4
02053,Munera,0205303,2022,25.5,2.3
02053,Munera,0205303,2021,24.3,2
02053,Munera,0205303,2020,24,2.1
02053,Munera,0205303,2019,23,1.9
02053,Munera,0205303,2018,23.5,2
02053,Munera,0205303,2017,25.6,2.1
02053,Munera,0205303,2016,27,2.2
02053,Munera,0205303,2015,27.3,2.2
02054,Navas de Jorquera,0205401,2022,27.9,2.3
02054,Navas de Jorquera,0205401,2021,28.2,2.2
02054,Navas de Jorquera,0205401,2020,26.5,2.3
02054,Navas de Jorquera,0205401,2019,25.5,2.1
02054,Navas de Jorquera,0205401,2018,27.1,2.3
02054,Navas de Jorquera,0205401,2017,26.8,2.2
02054,Navas de Jorquera,0205401,2016,23.4,2
02054,Navas de Jorquera,0205401,2015,25.5,2.1
02055,Nerpio,0205501,2022,29.3,2.6
02055,Nerpio,0205501,2021,29,2.3
02055,Nerpio,0205501,2020,28,2.2
02055,Nerpio,0205501,2019,26.2,2.1
02055,Nerpio,0205501,2018,27.6,2.1
02055,Nerpio,0205501,2017,28.7,2.3
02055,Nerpio,0205501,2016,28.8,2.4
02055,Nerpio,0205501,2015,29.8,2.7
02056,Ontur,0205601,2022,26.8,2
02056,Ontur,0205601,2021,27.4,2.1
02056,Ontur,0205601,2020,28.9,2.4
02056,Ontur,0205601,2019,29.2,2.2
02056,Ontur,0205601,2018,29.1,2.3
02056,Ontur,0205601,2017,29.8,2.5
02056,Ontur,0205601,2016,32,2.4
02056,Ontur,0205601,2015,31.7,2.9
02056,Ontur,0205602,2022,28.8,2.2
02056,Ontur,0205602,2021,26.7,2
02056,Ontur,0205602,2020,26.6,2.1
02056,Ontur,0205602,2019,27.6,2
02056,Ontur,0205602,2018,28.8,2.2
02056,Ontur,0205602,2017,28.7,2.3
02056,Ontur,0205602,2016,29.6,2.4
02056,Ontur,0205602,2015,31.2,2.4
02057,Ossa de Montiel,0205701,2022,27,2.1
02057,Ossa de Montiel,0205701,2021,27.8,2.2
02057,Ossa de Montiel,0205701,2020,27.1,2.2
02057,Ossa de Montiel,0205701,2019,27.2,2.2
02057,Ossa de Montiel,0205701,2018,28.1,2.1
02057,Ossa de Montiel,0205701,2017,28.4,2.2
02057,Ossa de Montiel,0205701,2016,29,2.5
02057,Ossa de Montiel,0205701,2015,30.3,2.6
02058,Paterna del Madera,0205801,2022,33.3,3.1
02058,Paterna del Madera,0205801,2021,32.1,2.6
02058,Paterna del Madera,0205801,2020,28.7,2.3
02058,Paterna del Madera,0205801,2019,30.5,2.4
02058,Paterna del Madera,0205801,2018,31.8,2.9
02058,Paterna del Madera,0205801,2017,32.1,2.3
02058,Paterna del Madera,0205801,2016,32.2,2.8
02058,Paterna del Madera,0205801,2015,29.8,2.4
02059,Peñascosa,0205901,2022,26.9,2.5
02059,Peñascosa,0205901,2021,29.1,2.8
02059,Peñascosa,0205901,2020,29.2,2.7
02059,Peñascosa,0205901,2019,29.4,2.5
02059,Peñascosa,0205901,2018,30.5,2.6
02059,Peñascosa,0205901,2017,30.7,2.6
02059,Peñascosa,0205901,2016,31.4,2.7
02059,Peñascosa,0205901,2015,32.8,2.8
02060,Peñas de San Pedro,0206001,2022,29.5,2.5
02060,Peñas de San Pedro,0206001,2021,30.7,2.6
02060,Peñas de San Pedro,0206001,2020,31.8,2.6
02060,Peñas de San Pedro,0206001,2019,30.8,2.5
02060,Peñas de San Pedro,0206001,2018,31.6,2.7
02060,Peñas de San Pedro,0206001,2017,32.8,2.7
02060,Peñas de San Pedro,0206001,2016,32.8,2.7
02060,Peñas de San Pedro,0206001,2015,33.8,2.7
02061,Pétrola,0206101,2022,31.9,2.6
02061,Pétrola,0206101,2021,30.9,2.5
02061,Pétrola,0206101,2020,30.8,2.5
02061,Pétrola,0206101,2019,30,2.3
02061,Pétrola,0206101,2018,31.1,2.7
02061,Pétrola,0206101,2017,31.8,2.5
02061,Pétrola,0206101,2016,31.8,2.4
02061,Pétrola,0206101,2015,33.2,2.4
02062,Povedilla,0206201,2022,26.9,2.4
02062,Povedilla,0206201,2021,27,2.6
02062,Povedilla,0206201,2020,27.6,2.5
02062,Povedilla,0206201,2019,25.8,2.4
02062,Povedilla,0206201,2018,27.3,2.4
02062,Povedilla,0206201,2017,27.1,2.4
02062,Povedilla,0206201,2016,29.8,2.2
02062,Povedilla,0206201,2015,28.8,2.1
02063,Pozohondo,0206301,2022,27.7,2.4
02063,Pozohondo,0206301,2021,27.9,2.3
02063,Pozohondo,0206301,2020,27.6,2.4
02063,Pozohondo,0206301,2019,27.9,2.3
02063,Pozohondo,0206301,2018,27.2,2.1
02063,Pozohondo,0206301,2017,26.9,2.1
02063,Pozohondo,0206301,2016,28.2,2.2
02063,Pozohondo,0206301,2015,28.1,2.5
02064,Pozo-Lorente,0206401,2022,33.9,2.9
02064,Pozo-Lorente,0206401,2021,33.8,2.8
02064,Pozo-Lorente,0206401,2020,34.3,2.6
02064,Pozo-Lorente,0206401,2019,33.9,2.7
02064,Pozo-Lorente,0206401,2018,31.6,2.7
02064,Pozo-Lorente,0206401,2017,35.4,2.6
02064,Pozo-Lorente,0206401,2016,35.9,2.5
02064,Pozo-Lorente,0206401,2015,36.7,2.9
02065,Pozuelo,0206501,2022,29.8,2.6
02065,Pozuelo,0206501,2021,28.1,2.5
02065,Pozuelo,0206501,2020,29.4,2.8
02065,Pozuelo,0206501,2019,29.9,2.6
02065,Pozuelo,0206501,2018,29.7,2.7
02065,Pozuelo,0206501,2017,30.9,2.6
02065,Pozuelo,0206501,2016,31.3,2.6
02065,Pozuelo,0206501,2015,32.9,2.9
02066,"Recueja, La",0206601,2022,27.9,2.4
02066,"Recueja, La",0206601,2021,27.3,2.2
02066,"Recueja, La",0206601,2020,25.1,2
02066,"Recueja, La",0206601,2019,24.6,2
02066,"Recueja, La",0206601,2018,25.2,2
02066,"Recueja, La",0206601,2017,26.3,1.9
02066,"Recueja, La",0206601,2016,27.3,1.9
02066,"Recueja, La",0206601,2015,29.1,1.9
02067,Riópar,0206701,2022,29.4,2.4
02067,Riópar,0206701,2021,29.9,2.4
02067,Riópar,0206701,2020,28.1,2.2
02067,Riópar,0206701,2019,28.2,2.2
02067,Riópar,0206701,2018,27.7,2.3
02067,Riópar,0206701,2017,28.8,2.5
02067,Riópar,0206701,2016,30,2.5
02067,Riópar,0206701,2015,30.7,2.5
02068,Robledo,0206801,2022,26.7,2.2
02068,Robledo,0206801,2021,27.8,2.2
02068,Robledo,0206801,2020,25.1,2.1
02068,Robledo,0206801,2019,25,2.3
02068,Robledo,0206801,2018,26.6,2.2
02068,Robledo,0206801,2017,29.6,2.2
02068,Robledo,0206801,2016,31,2.5
02068,Robledo,0206801,2015,30.9,2.4
02069,"Roda, La",0206901,2022,29.3,2.4
02069,"Roda, La",0206901,2021,29.7,2.4
02069,"Roda, La",0206901,2020,29.3,2.4
02069,"Roda, La",0206901,2019,29.4,2.3
02069,"Roda, La",0206901,2018,30.2,2.4
02069,"Roda, La",0206901,2017,30.8,2.5
02069,"Roda, La",0206901,2016,31.1,2.5
02069,"Roda, La",0206901,2015,31.3,2.7
02069,"Roda, La",0206902,2022,27.4,2.3
02069,"Roda, La",0206902,2021,28.3,2.4
02069,"Roda, La",0206902,2020,28.8,2.3
02069,"Roda, La",0206902,2019,29,2.3
02069,"Roda, La",0206902,2018,30.1,2.4
02069,"Roda, La",0206902,2017,29.8,2.4
02069,"Roda, La",0206902,2016,31.4,2.5
02069,"Roda, La",0206902,2015,31.6,2.4
02069,"Roda, La",0206903,2022,30,2.5
02069,"Roda, La",0206903,2021,30.8,2.6
02069,"Roda, La",0206903,2020,32,2.8
02069,"Roda, La",0206903,2019,31.6,2.6
02069,"Roda, La",0206903,2018,33,2.6
02069,"Roda, La",0206903,2017,34.2,2.8
02069,"Roda, La",0206903,2016,34.5,3
02069,"Roda, La",0206903,2015,35.5,3
02070,Salobre,0207001,2022,28,2.4
02070,Salobre,0207001,2021,27,2.2
02070,Salobre,0207001,2020,28.2,2.3
02070,Salobre,0207001,2019,25.8,2.2
02070,Salobre,0207001,2018,26.9,2.3
02070,Salobre,0207001,2017,26.4,2.1
02070,Salobre,0207001,2016,28.4,2.1
02070,Salobre,0207001,2015,28.8,2.1
02071,San Pedro,0207101,2022,29.8,2.4
02071,San Pedro,0207101,2021,28.1,2.3
02071,San Pedro,0207101,2020,27.5,2.2
02071,San Pedro,0207101,2019,28.6,2.1
02071,San Pedro,0207101,2018,28.1,2.2
02071,San Pedro,0207101,2017,27.6,2.1
02071,San Pedro,0207101,2016,29.1,2.2
02071,San Pedro,0207101,2015,30.4,2.1
02072,Socovos,0207201,2022,29,2.4
02072,Socovos,0207201,2021,29.4,2.6
02072,Socovos,0207201,2020,29.3,2.3
02072,Socovos,0207201,2019,32.4,2.4
02072,Socovos,0207201,2018,32.4,2.5
02072,Socovos,0207201,2017,33.1,2.7
02072,Socovos,0207201,2016,35,2.6
02072,Socovos,0207201,2015,34.4,2.6
02072,Socovos,0207202,2022,NA,NA
02072,Socovos,0207202,2021,NA,NA
02072,Socovos,0207202,2020,25.3,1.9
02072,Socovos,0207202,2019,24.1,1.9
02072,Socovos,0207202,2018,25.9,2
02072,Socovos,0207202,2017,26.7,2.2
02072,Socovos,0207202,2016,25.8,1.9
02072,Socovos,0207202,2015,28.4,2.2
02073,Tarazona de la Mancha,0207301,2022,28.6,2.4
02073,Tarazona de la Mancha,0207301,2021,29.3,2.4
02073,Tarazona de la Mancha,0207301,2020,30.1,2.5
02073,Tarazona de la Mancha,0207301,2019,30,2.5
02073,Tarazona de la Mancha,0207301,2018,30.4,2.3
02073,Tarazona de la Mancha,0207301,2017,31.2,2.5
02073,Tarazona de la Mancha,0207301,2016,32.3,2.5
02073,Tarazona de la Mancha,0207301,2015,32.4,2.7
02073,Tarazona de la Mancha,0207302,2022,30.4,2.4
02073,Tarazona de la Mancha,0207302,2021,30.3,2.5
02073,Tarazona de la Mancha,0207302,2020,30.9,2.5
02073,Tarazona de la Mancha,0207302,2019,30.1,2.3
02073,Tarazona de la Mancha,0207302,2018,31,2.4
02073,Tarazona de la Mancha,0207302,2017,30.9,2.4
02073,Tarazona de la Mancha,0207302,2016,32.5,2.5
02073,Tarazona de la Mancha,0207302,2015,33.6,2.9
02074,Tobarra,0207401,2022,28.4,2.4
02074,Tobarra,0207401,2021,29.1,2.3
02074,Tobarra,0207401,2020,28.3,2.4
02074,Tobarra,0207401,2019,28,2.3
02074,Tobarra,0207401,2018,28.9,2.5
02074,Tobarra,0207401,2017,30.2,2.7
02074,Tobarra,0207401,2016,31.3,2.5
02074,Tobarra,0207401,2015,31.2,2.8
02074,Tobarra,0207402,2022,29.2,2.4
02074,Tobarra,0207402,2021,29.7,2.5
02074,Tobarra,0207402,2020,29.4,2.4
02074,Tobarra,0207402,2019,28.7,2.3
02074,Tobarra,0207402,2018,29.1,2.4
02074,Tobarra,0207402,2017,29,2.3
02074,Tobarra,0207402,2016,30.4,2.5
02074,Tobarra,0207402,2015,30.8,2.8
02074,Tobarra,0207403,2022,31.2,2.4
02074,Tobarra,0207403,2021,30,2.7
02074,Tobarra,0207403,2020,30.7,2.5
02074,Tobarra,0207403,2019,31,2.6
02074,Tobarra,0207403,2018,31.7,2.8
02074,Tobarra,0207403,2017,32.8,3
02074,Tobarra,0207403,2016,33.6,2.9
02074,Tobarra,0207403,2015,33.3,2.8
02074,Tobarra,0207404,2022,28.1,2.1
02074,Tobarra,0207404,2021,26.9,2
02074,Tobarra,0207404,2020,27.7,2
02074,Tobarra,0207404,2019,27.5,2
02074,Tobarra,0207404,2018,26.4,2
02074,Tobarra,0207404,2017,27.4,2
02074,Tobarra,0207404,2016,26.7,2
02074,Tobarra,0207404,2015,26.2,2
02075,Valdeganga,0207501,2022,29,2.5
02075,Valdeganga,0207501,2021,27.4,2.4
02075,Valdeganga,0207501,2020,27.1,2.3
02075,Valdeganga,0207501,2019,28.2,2.4
02075,Valdeganga,0207501,2018,28.1,2.6
02075,Valdeganga,0207501,2017,29.2,2.2
02075,Valdeganga,0207501,2016,28.5,2.1
02075,Valdeganga,0207501,2015,31,2.4
02075,Valdeganga,0207502,2022,28.9,2.3
02075,Valdeganga,0207502,2021,29.7,2.4
02075,Valdeganga,0207502,2020,27.7,2.3
02075,Valdeganga,0207502,2019,29.7,2.6
02075,Valdeganga,0207502,2018,31.1,2.5
02075,Valdeganga,0207502,2017,30.6,2.4
02075,Valdeganga,0207502,2016,31.3,2.4
02075,Valdeganga,0207502,2015,30.9,2.6
02076,Vianos,0207601,2022,29.2,2.4
02076,Vianos,0207601,2021,33.2,2.7
02076,Vianos,0207601,2020,31.4,2.6
02076,Vianos,0207601,2019,29.7,2.6
02076,Vianos,0207601,2018,28.6,2.4
02076,Vianos,0207601,2017,31.1,2.4
02076,Vianos,0207601,2016,32.1,2.6
02076,Vianos,0207601,2015,34.3,2.6
02077,Villa de Ves,0207701,2022,NA,NA
02077,Villa de Ves,0207701,2021,NA,NA
02077,Villa de Ves,0207701,2020,NA,NA
02077,Villa de Ves,0207701,2019,NA,NA
02077,Villa de Ves,0207701,2018,NA,NA
02077,Villa de Ves,0207701,2017,NA,NA
02077,Villa de Ves,0207701,2016,NA,NA
02077,Villa de Ves,0207701,2015,NA,NA
02078,Villalgordo del Júcar,0207801,2022,27.4,2.3
02078,Villalgordo del Júcar,0207801,2021,26.1,2.2
02078,Villalgordo del Júcar,0207801,2020,24.7,2.1
02078,Villalgordo del Júcar,0207801,2019,25.1,2.2
02078,Villalgordo del Júcar,0207801,2018,25.4,2.2
02078,Villalgordo del Júcar,0207801,2017,24.8,2
02078,Villalgordo del Júcar,0207801,2016,26.5,2
02078,Villalgordo del Júcar,0207801,2015,25.6,2
02079,Villamalea,0207901,2022,27,2.2
02079,Villamalea,0207901,2021,26.7,2.2
02079,Villamalea,0207901,2020,27.1,2.1
02079,Villamalea,0207901,2019,26.3,2.2
02079,Villamalea,0207901,2018,27.9,2.1
02079,Villamalea,0207901,2017,28.5,2.1
02079,Villamalea,0207901,2016,29.5,2.3
02079,Villamalea,0207901,2015,30.1,2.4
02079,Villamalea,0207902,2022,27.1,2.2
02079,Villamalea,0207902,2021,26.1,2
02079,Villamalea,0207902,2020,27.1,2.1
02079,Villamalea,0207902,2019,27.1,2.1
02079,Villamalea,0207902,2018,28.6,2.2
02079,Villamalea,0207902,2017,29.6,2.3
02079,Villamalea,0207902,2016,28.4,2.2
02079,Villamalea,0207902,2015,29.1,2.4
02080,Villapalacios,0208001,2022,30.6,2.7
02080,Villapalacios,0208001,2021,30.5,2.6
02080,Villapalacios,0208001,2020,31.5,2.7
02080,Villapalacios,0208001,2019,30.2,2.4
02080,Villapalacios,0208001,2018,32.8,2.6
02080,Villapalacios,0208001,2017,31.9,2.7
02080,Villapalacios,0208001,2016,33.5,3
02080,Villapalacios,0208001,2015,35.5,2.9
02081,Villarrobledo,0208101,2022,30.2,2.5
02081,Villarrobledo,0208101,2021,30.1,2.6
02081,Villarrobledo,0208101,2020,30.5,2.6
02081,Villarrobledo,0208101,2019,29.1,2.6
02081,Villarrobledo,0208101,2018,31,2.7
02081,Villarrobledo,0208101,2017,31.9,2.8
02081,Villarrobledo,0208101,2016,33.1,2.9
02081,Villarrobledo,0208101,2015,32.6,2.7
02081,Villarrobledo,0208102,2022,26,2.2
02081,Villarrobledo,0208102,2021,25.2,2.2
02081,Villarrobledo,0208102,2020,26.1,2.2
02081,Villarrobledo,0208102,2019,26.7,2.3
02081,Villarrobledo,0208102,2018,26.8,2.3
02081,Villarrobledo,0208102,2017,27.1,2.2
02081,Villarrobledo,0208102,2016,28.1,2.3
02081,Villarrobledo,0208102,2015,28.6,2.2
02081,Villarrobledo,0208103,2022,26.7,2.2
02081,Villarrobledo,0208103,2021,26.6,2.2
02081,Villarrobledo,0208103,2020,27.2,2.3
02081,Villarrobledo,0208103,2019,27,2.3
02081,Villarrobledo,0208103,2018,27.9,2.3
02081,Villarrobledo,0208103,2017,28.4,2.4
02081,Villarrobledo,0208103,2016,29.6,2.3
02081,Villarrobledo,0208103,2015,29.8,2.5
02081,Villarrobledo,0208104,2022,27.3,2.2
02081,Villarrobledo,0208104,2021,26.8,2.3
02081,Villarrobledo,0208104,2020,28.2,2.4
02081,Villarrobledo,0208104,2019,27.6,2.4
02081,Villarrobledo,0208104,2018,27.8,2.4
02081,Villarrobledo,0208104,2017,28.6,2.3
02081,Villarrobledo,0208104,2016,30.6,2.6
02081,Villarrobledo,0208104,2015,30.7,2.6
02082,Villatoya,0208201,2022,35.4,3.2
02082,Villatoya,0208201,2021,33.3,3.1
02082,Villatoya,0208201,2020,33.5,2.7
02082,Villatoya,0208201,2019,32.1,2.8
02082,Villatoya,0208201,2018,36.5,3.5
02082,Villatoya,0208201,2017,NA,NA
02082,Villatoya,0208201,2016,33.8,2.5
02082,Villatoya,0208201,2015,34.2,3
02083,Villavaliente,0208301,2022,28,2.3
02083,Villavaliente,0208301,2021,27.7,2.1
02083,Villavaliente,0208301,2020,28.1,2.2
02083,Villavaliente,0208301,2019,27.7,2.2
02083,Villavaliente,0208301,2018,25.9,2.2
02083,Villavaliente,0208301,2017,27.9,2.2
02083,Villavaliente,0208301,2016,28.2,2.2
02083,Villavaliente,0208301,2015,28,2.5
02084,Villaverde de Guadalimar,0208401,2022,27.6,1.9
02084,Villaverde de Guadalimar,0208401,2021,28.8,2.5
02084,Villaverde de Guadalimar,0208401,2020,28.8,2
02084,Villaverde de Guadalimar,0208401,2019,28.8,2.2
02084,Villaverde de Guadalimar,0208401,2018,30.7,2.5
02084,Villaverde de Guadalimar,0208401,2017,28.6,2.3
02084,Villaverde de Guadalimar,0208401,2016,30.8,2.6
02084,Villaverde de Guadalimar,0208401,2015,30,2.5
02085,Viveros,0208501,2022,29.2,2.6
02085,Viveros,0208501,2021,28.2,2.6
02085,Viveros,0208501,2020,29.2,2.7
02085,Viveros,0208501,2019,27.2,2.2
02085,Viveros,0208501,2018,28.3,2.4
02085,Viveros,0208501,2017,27.2,2.3
02085,Viveros,0208501,2016,25.2,2.1
02085,Viveros,0208501,2015,25,2
02086,Yeste,0208601,2022,27.8,2.3
02086,Yeste,0208601,2021,27.9,2.3
02086,Yeste,0208601,2020,27.7,2.1
02086,Yeste,0208601,2019,26.5,2.1
02086,Yeste,0208601,2018,27,2.2
02086,Yeste,0208601,2017,28.3,2.3
02086,Yeste,0208601,2016,29.3,2.4
02086,Yeste,0208601,2015,29,2.3
02901,Pozo Cañada,0290101,2022,25,2.1
02901,Pozo Cañada,0290101,2021,25.9,2.2
02901,Pozo Cañada,0290101,2020,26.5,2.2
02901,Pozo Cañada,0290101,2019,26,2.2
02901,Pozo Cañada,0290101,2018,26,2.2
02901,Pozo Cañada,0290101,2017,26.6,2.3
02901,Pozo Cañada,0290101,2016,27.9,2.2
02901,Pozo Cañada,0290101,2015,29.2,2.4
09001,Abajas,0900101,2022,NA,NA
09001,Abajas,0900101,2021,NA,NA
09001,Abajas,0900101,2020,NA,NA
09001,Abajas,0900101,2019,NA,NA
09001,Abajas,0900101,2018,NA,NA
09001,Abajas,0900101,2017,NA,NA
09001,Abajas,0900101,2016,NA,NA
09001,Abajas,0900101,2015,NA,NA
09003,Adrada de Haza,0900301,2022,28.1,2.2
09003,Adrada de Haza,0900301,2021,28.7,2.3
09003,Adrada de Haza,0900301,2020,29.4,2.5
09003,Adrada de Haza,0900301,2019,28.9,2.6
09003,Adrada de Haza,0900301,2018,29,2.6
09003,Adrada de Haza,0900301,2017,29,2.4
09003,Adrada de Haza,0900301,2016,27.8,2.1
09003,Adrada de Haza,0900301,2015,27.2,2.3
09006,Aguas Cándidas,0900601,2022,NA,NA
09006,Aguas Cándidas,0900601,2021,NA,NA
09006,Aguas Cándidas,0900601,2020,NA,NA
09006,Aguas Cándidas,0900601,2019,NA,NA
09006,Aguas Cándidas,0900601,2018,NA,NA
09006,Aguas Cándidas,0900601,2017,NA,NA
09006,Aguas Cándidas,0900601,2016,NA,NA
09006,Aguas Cándidas,0900601,2015,NA,NA
09007,Aguilar de Bureba,0900701,2022,NA,NA
09007,Aguilar de Bureba,0900701,2021,NA,NA
09007,Aguilar de Bureba,0900701,2020,NA,NA
09007,Aguilar de Bureba,0900701,2019,NA,NA
09007,Aguilar de Bureba,0900701,2018,NA,NA
09007,Aguilar de Bureba,0900701,2017,NA,NA
09007,Aguilar de Bureba,0900701,2016,NA,NA
09007,Aguilar de Bureba,0900701,2015,NA,NA
09009,Albillos,0900901,2022,23,1.8
09009,Albillos,0900901,2021,22.1,1.9
09009,Albillos,0900901,2020,24.4,2.4
09009,Albillos,0900901,2019,24.6,2.5
09009,Albillos,0900901,2018,24.3,2.4
09009,Albillos,0900901,2017,25.2,2.4
09009,Albillos,0900901,2016,26.4,2.9
09009,Albillos,0900901,2015,28.1,3
09010,Alcocero de Mola,0901001,2022,NA,NA
09010,Alcocero de Mola,0901001,2021,NA,NA
09010,Alcocero de Mola,0901001,2020,NA,NA
09010,Alcocero de Mola,0901001,2019,NA,NA
09010,Alcocero de Mola,0901001,2018,NA,NA
09010,Alcocero de Mola,0901001,2017,NA,NA
09010,Alcocero de Mola,0901001,2016,NA,NA
09010,Alcocero de Mola,0901001,2015,NA,NA
09011,Alfoz de Bricia,0901101,2022,NA,NA
09011,Alfoz de Bricia,0901101,2021,NA,NA
09011,Alfoz de Bricia,0901101,2020,NA,NA
09011,Alfoz de Bricia,0901101,2019,NA,NA
09011,Alfoz de Bricia,0901101,2018,NA,NA
09011,Alfoz de Bricia,0901101,2017,NA,NA
09011,Alfoz de Bricia,0901101,2016,NA,NA
09011,Alfoz de Bricia,0901101,2015,NA,NA
09012,Alfoz de Santa Gadea,0901201,2022,NA,NA
09012,Alfoz de Santa Gadea,0901201,2021,32.4,4.1
09012,Alfoz de Santa Gadea,0901201,2020,33,3.3
09012,Alfoz de Santa Gadea,0901201,2019,NA,NA
09012,Alfoz de Santa Gadea,0901201,2018,33.7,3.1
09012,Alfoz de Santa Gadea,0901201,2017,NA,NA
09012,Alfoz de Santa Gadea,0901201,2016,NA,NA
09012,Alfoz de Santa Gadea,0901201,2015,NA,NA
09013,Altable,0901301,2022,NA,NA
09013,Altable,0901301,2021,NA,NA
09013,Altable,0901301,2020,NA,NA
09013,Altable,0901301,2019,NA,NA
09013,Altable,0901301,2018,NA,NA
09013,Altable,0901301,2017,NA,NA
09013,Altable,0901301,2016,NA,NA
09013,Altable,0901301,2015,NA,NA
09014,"Altos, Los",0901401,2022,34.1,3.2
09014,"Altos, Los",0901401,2021,32.1,2.5
09014,"Altos, Los",0901401,2020,31.5,2.7
09014,"Altos, Los",0901401,2019,32.4,2.4
09014,"Altos, Los",0901401,2018,33.3,2.5
09014,"Altos, Los",0901401,2017,38.4,2.8
09014,"Altos, Los",0901401,2016,33.2,2.3
09014,"Altos, Los",0901401,2015,33.6,2.6
09016,Ameyugo,0901601,2022,34.4,3.5
09016,Ameyugo,0901601,2021,31,2.6
09016,Ameyugo,0901601,2020,26.8,2.3
09016,Ameyugo,0901601,2019,28.4,2.5
09016,Ameyugo,0901601,2018,27.3,2.2
09016,Ameyugo,0901601,2017,29,2
09016,Ameyugo,0901601,2016,28.1,1.9
09016,Ameyugo,0901601,2015,26.8,2.2
09017,Anguix,0901701,2022,34.9,3.6
09017,Anguix,0901701,2021,42.3,4.2
09017,Anguix,0901701,2020,30.5,2.9
09017,Anguix,0901701,2019,29.7,2.5
09017,Anguix,0901701,2018,29.2,2.6
09017,Anguix,0901701,2017,34.3,3.1
09017,Anguix,0901701,2016,36.3,4.1
09017,Anguix,0901701,2015,30.4,3.9
09018,Aranda de Duero,0901801,2022,27.9,2.5
09018,Aranda de Duero,0901801,2021,27.5,2.3
09018,Aranda de Duero,0901801,2020,28.4,2.4
09018,Aranda de Duero,0901801,2019,27.9,2.4
09018,Aranda de Duero,0901801,2018,28.8,2.5
09018,Aranda de Duero,0901801,2017,29.6,2.6
09018,Aranda de Duero,0901801,2016,30.5,2.8
09018,Aranda de Duero,0901801,2015,31,2.7
09018,Aranda de Duero,0901802,2022,30.8,2.7
09018,Aranda de Duero,0901802,2021,30.4,2.7
09018,Aranda de Duero,0901802,2020,31.6,2.7
09018,Aranda de Duero,0901802,2019,31.3,2.7
09018,Aranda de Duero,0901802,2018,31.4,2.9
09018,Aranda de Duero,0901802,2017,32.1,2.8
09018,Aranda de Duero,0901802,2016,33,2.9
09018,Aranda de Duero,0901802,2015,32.9,2.8
09018,Aranda de Duero,0901803,2022,29.8,2.6
09018,Aranda de Duero,0901803,2021,29.6,2.6
09018,Aranda de Duero,0901803,2020,30,2.6
09018,Aranda de Duero,0901803,2019,29.4,2.6
09018,Aranda de Duero,0901803,2018,30.1,2.5
09018,Aranda de Duero,0901803,2017,30.4,2.6
09018,Aranda de Duero,0901803,2016,31.1,2.6
09018,Aranda de Duero,0901803,2015,31.2,2.7
09019,Arandilla,0901901,2022,27.1,2.6
09019,Arandilla,0901901,2021,26.9,2.5
09019,Arandilla,0901901,2020,27.7,2.2
09019,Arandilla,0901901,2019,25.9,2.2
09019,Arandilla,0901901,2018,27.1,2.2
09019,Arandilla,0901901,2017,30.1,2.8
09019,Arandilla,0901901,2016,30.6,3.3
09019,Arandilla,0901901,2015,32.6,3.5
09020,Arauzo de Miel,0902001,2022,28.1,2.4
09020,Arauzo de Miel,0902001,2021,27,2.3
09020,Arauzo de Miel,0902001,2020,32.1,2.3
09020,Arauzo de Miel,0902001,2019,30,2.5
09020,Arauzo de Miel,0902001,2018,30.1,2.8
09020,Arauzo de Miel,0902001,2017,29,2.5
09020,Arauzo de Miel,0902001,2016,30.6,2.6
09020,Arauzo de Miel,0902001,2015,31.9,3
09021,Arauzo de Salce,0902101,2022,NA,NA
